80,2,1471.76,528.877,280.551,547.57,1,0,1
80,3,216.28,653.425,254.191,424.35,1,0,1
81,1,1194.62,525.004,298.278,548.054,1,0,1
81,2,1466.81,531.383,281.394,544.075,1,0,1
81,3,215.691,644.562,270.02,432.355,1,0,1
82,1,1188.34,526.654,309.824,547.606,1,0,1
82,2,1464.65,520.804,276.695,550.938,1,0,1
82,3,212.967,630.178,285.969,445.952,1,0,1
83,1,1186.18,525.702,294.23,549.678,1,0,1
83,2,1461.48,509.259,274.036,535.543,1,0,1
83,3,215.33,621.459,297.124,453.916,1,0,1
84,1,1190.66,521.273,281.211,552.699,1,0,1
84,2,1460.4,498.982,264.3,507.579,1,0,1
84,3,207.576,614.398,306.191,454.817,1,0,1
85,1,1195.97,518.47,273.681,556.461,1,0,1
85,2,1461.75,473.588,252.427,518.655,1,0,1
85,3,224.757,604.462,296.968,469.785,1,0,1
86,1,1199.51,516.583,267.005,558.796,1,0,1
86,2,1460.44,459.665,257.647,533.57,1,0,1
86,3,227.383,598.602,299.224,477.203,1,0,1
87,1,1199.56,516.907,264.01,558.124,1,0,1
87,2,1455.8,443.877,258.743,548.167,1,0,1
87,3,227.619,593.802,299.388,479.496,1,0,1
88,1,1194.14,486.619,268.866,582.591,1,0,1
88,2,1447.45,424.522,266.216,560.331,1,0,1
88,3,233.949,586.456,308.14,485.173,1,0,1
89,1,1192.92,480.251,270.955,588.568,1,0,1
89,2,1441.31,413.207,272.284,571.556,1,0,1
89,3,235.433,580.345,303.618,494.107,1,0,1
90,1,1193.44,476.255,268.617,592.688,1,0,1
90,2,1440.1,406.862,271.652,576.994,1,0,1
90,3,236.17,573.281,299.372,495.276,1,0,1
91,1,1195.33,473.764,263.339,593.42,1,0,1
91,2,1436.27,401.409,264.875,579.178,1,0,1
91,3,237.601,569.025,298.414,501.612,1,0,1
92,1,1194.54,471.951,261.976,575.245,1,0,1
92,2,1433.6,385.381,243.358,564.67,1,0,1
92,3,237.994,557.39,306.462,507.728,1,0,1
93,1,1190.6,470.842,258.112,554.48,1,0,1
93,2,1430.81,375.851,230.2,553.516,1,0,1
93,3,242.482,549.535,304.541,516.636,1,0,1
94,1,1194.43,467.201,255.648,543.477,1,0,1
94,2,1431.76,364.047,216.219,522.685,1,0,1
94,3,243.572,542.45,299.019,529.325,1,0,1
95,1,1195.5,454.334,245.363,526.643,1,0,1
95,2,1414.42,341.098,215.816,503.762,1,0,1
95,3,240.804,524.552,301.233,520.58,1,0,1
96,1,1196.95,443.862,236.106,523.812,1,0,1
96,2,1417.04,329.215,200.252,497.539,1,0,1
96,3,246.74,512.741,293.521,518.185,1,0,1
97,1,1200.64,435.182,225.614,530.555,1,0,1
97,2,1414.06,318.521,194.773,501.296,1,0,1
97,3,252.961,503.381,283.584,537.685,1,0,1
98,1,1192.32,415.415,226.338,538.359,1,0,1
98,2,1393.67,299.602,196.201,523.088,1,0,1
98,3,257.653,486.175,271.416,557.058,1,0,1
99,1,1169.55,405.696,265.15,544.533,1,0,1
99,2,1389.06,291.782,195.845,532.467,1,0,1
99,3,259.76,479.138,272.682,563.023,1,0,1
100,1,1174.15,398.342,270.319,550.515,1,0,1
100,2,1386.82,290.167,190.65,534.37,1,0,1
100,3,254.2,472.292,278.46,580.894,1,0,1
101,1,1177.38,391.328,272.28,557.225,1,0,1
101,2,1381.43,287.11,188.236,537.771,1,0,1
101,3,253.099,464.879,280.904,561.701,1,0,1
102,1,1158.44,381.716,267.135,558.939,1,0,1
102,2,1360.29,278.339,205.388,534.99,1,0,1
102,3,254.426,455.565,275.473,540.336,1,0,1
103,1,1166.28,376.599,248.356,563.916,1,0,1
103,2,1349.27,273.162,214.599,531.091,1,0,1
103,3,257.017,450.863,274.505,533.593,1,0,1
104,1,1172.06,372.912,225.936,555.496,1,0,1
104,2,1338.56,266.534,222.825,522.201,1,0,1
104,3,250.787,446.459,310.448,540.913,1,0,1
105,1,1169.96,362.352,218.129,549.754,1,0,1
105,2,1322.12,254.69,213.275,504.356,1,0,1
105,3,248.397,439.105,324.589,543.067,1,0,1
106,1,1169.4,358.917,208.669,529.279,1,0,1
106,2,1312.89,246.54,210.716,486.81,1,0,1
106,3,254.01,437.311,319.194,553.211,1,0,1
107,1,1169.47,353.524,200.946,517.323,1,0,1
107,2,1301.27,239.811,195.912,464.421,1,0,1
107,3,261.901,433.416,318.624,566.077,1,0,1
108,1,1162.69,339.186,182.436,494.581,1,0,1
108,2,1296.38,222.204,163.453,475.24,1,0,1
108,3,286.223,431.432,308.298,591.937,1,0,1
109,1,1157.54,332.503,169.292,496.892,1,0,1
109,2,1282.84,215.885,174.351,477.101,1,0,1
109,3,289.059,428.883,314.299,548.133,1,0,1
110,1,1153.96,325.711,165.576,502.214,1,0,1
110,2,1268.51,207.804,185.808,496.24,1,0,1
110,3,297.977,428.075,318.628,551.802,1,0,1
111,1,1147.11,308.879,138.806,527.179,1,0,1
111,2,1259.52,199.927,178.754,503.956,1,0,1
111,3,312.521,418.321,320.102,583.703,1,0,1
111,4,9.51721,744.325,584.466,327.75,1,0,1
112,1,1134.73,302.151,145.317,531.693,1,0,1
112,2,1246.77,196.929,179.988,507.966,1,0,1
112,3,314.146,413.007,333.49,603.946,1,0,1
112,4,27.7033,746.046,575.34,327.75,1,0,1
113,1,1113.19,309.206,169.502,523.027,1,0,1
113,2,1235.04,193.175,180.867,502.534,1,0,1
113,3,316.475,404.605,336.302,613.974,1,0,1
113,4,49.4416,746.893,541.425,326.304,1,0,1
114,1,1099.01,304.665,175.571,529.831,1,0,1
114,2,1230.07,189.615,179.922,510.355,1,0,1
114,3,318.521,395.909,335.722,623.375,1,0,1
114,4,71.6968,740.037,505.966,332.722,1,0,1
115,1,1070.36,296.158,204.54,533.645,1,0,1
115,2,1207.14,171.444,192.495,526.821,1,0,1
115,3,330.996,379.679,326.58,617.865,1,0,1
115,4,102.725,723.331,484.571,349.765,1,0,1
116,1,1054.1,295.135,221.377,536.299,1,0,1
116,2,1199.46,167.599,191.559,524.553,1,0,1
116,3,337.035,374.533,319.728,599.83,1,0,1
116,4,115.071,712.598,475.056,361.611,1,0,1
117,1,1049.28,288.957,220.641,541.778,1,0,1
117,2,1190.19,165.831,183.878,520.694,1,0,1
117,3,340.131,365.924,317.828,595.889,1,0,1
117,4,123.694,706.881,467.882,367.044,1,0,1
118,1,1049.77,279.773,154.512,451.428,1,0,1
118,2,1152.66,155.766,182.552,484.227,1,0,1
118,3,345.405,354.729,315.324,580.099,1,0,1
118,4,142.508,694.584,459.555,380.014,1,0,1
119,1,1046.04,272.847,153.048,447.966,1,0,1
119,2,1143.06,148.161,171.839,455.604,1,0,1
119,3,341.523,349.928,317.639,590.914,1,0,1
119,4,156.389,687.817,447.868,388.628,1,0,1
120,1,1037.94,263.573,160.821,466.821,1,0,1
120,2,1134.43,143.41,174.481,444.964,1,0,1
120,3,352.326,344.118,304.891,603.482,1,0,1
120,4,157.596,683.367,452.268,393.192,1,0,1
121,1,1014.09,258.645,191.14,470.246,1,0,1
121,2,1106.58,136.43,186.67,428.334,1,0,1
121,3,358.561,336.688,300.315,612.82,1,0,1
121,4,173.926,680.413,338.671,396.105,1,0,1
122,1,1012.77,253.355,158.219,461.784,1,0,1
122,2,1084.07,132.535,196.251,437.914,1,0,1
122,3,365.624,331.488,292.308,638.736,1,0,1
122,4,188.46,677.842,331.756,395.411,1,0,1
123,1,993.918,249.206,156.453,460.358,1,0,1
123,2,1072.13,129.205,200.114,455.477,1,0,1
123,3,370.009,326.474,288.063,678.746,1,0,1
123,4,199.045,674.159,341.657,402.495,1,0,1
124,1,977.12,246.56,153.709,462.585,1,0,1
124,2,1060.54,127.304,211.418,470.248,1,0,1
124,3,375.433,325.198,283.092,575.61,1,0,1
124,4,213.443,680.127,348.699,396.46,1,0,1
125,1,959.98,237.118,175.141,475.798,1,0,1
125,2,1030.32,129.801,240.092,470.122,1,0,1
125,3,387.775,315.597,273.253,478.682,1,0,1
125,4,239.317,683.156,335.439,393.723,1,0,1
126,1,944.404,232.605,189.158,478.812,1,0,1
126,2,1019.77,128.599,249.356,462.411,1,0,1
126,3,392.084,313.639,267.269,469.533,1,0,1
126,4,249.476,687.219,344.105,388.581,1,0,1
127,1,936.773,231.646,196.589,481.935,1,0,1
127,2,1015.17,123.773,254.266,459.658,1,0,1
127,3,398.665,305.304,259.146,470.949,1,0,1
127,4,273.603,693.176,333.548,383.997,1,0,1
128,1,900.93,230.292,226.363,480.56,1,0,1
128,2,1016.44,115.893,220.024,463.973,1,0,1
128,3,405.766,287.517,250.928,462.93,1,0,1
128,4,309.996,702.852,332.49,373.703,1,0,1
129,1,897.704,228.993,224.6,475.669,1,0,1
129,2,1004.62,116.939,205.706,439.06,1,0,1
129,3,407.971,281.899,238.059,464.691,1,0,1
129,4,334.571,710.538,323.671,365.954,1,0,1
130,1,886.132,222.076,230.843,478.989,1,0,1
130,2,970.886,112.31,223.663,447.281,1,0,1
130,3,410.284,271.116,238.533,479.443,1,0,1
130,4,375.514,721.278,299.057,356.306,1,0,1
131,2,937.832,104.649,183.656,437.73,1,0,1
131,3,414.915,250.435,231.208,506.367,1,0,1
131,4,404.111,746.006,304.995,330.557,1,0,1
132,2,931.069,101.375,174.4,439.932,1,0,1
132,3,416.75,244.567,252.001,534.542,1,0,1
132,4,401.969,767.871,352.094,308.248,1,0,1
132,1,861.161,224.38,131.762,358.142,1,0,1
133,2,926.516,100.627,170.059,452.536,1,0,1
133,3,420.644,238.984,258.92,558.875,1,0,1
133,4,407.853,784.159,354.953,290.859,1,0,1
133,1,848.768,220.827,210.622,444.883,1,0,1
134,2,912.082,97.0856,164.484,442.566,1,0,1
134,3,424.125,228.076,272.539,610.103,1,0,1
134,4,415.887,810.725,407.786,264.247,1,0,1
134,1,825.912,213.911,194.437,449.009,1,0,1
135,2,896.097,97.6235,177.39,456.807,1,0,1
135,3,425.725,222.059,284.753,608.332,1,0,1
135,4,421.586,814.181,424.889,261.177,1,0,1
135,1,815.257,208.362,180.407,441.369,1,0,1
136,2,883.893,97.0157,189.821,460.752,1,0,1
136,3,430.502,219.641,292.222,590.898,1,0,1
136,4,428.062,816.069,450.72,260.04,1,0,1
136,1,806.756,206.008,173.079,453.277,1,0,1
137,2,868.77,96.259,199.703,452.764,1,0,1
137,3,434.397,217.881,290.812,604.763,1,0,1
137,4,617.876,814.541,291.089,263.054,1,0,1
137,1,790.104,204.56,175.46,456.969,1,0,1
138,2,843.204,94.7773,218.077,455.716,1,0,1
138,3,444.384,216.593,280.199,612.773,1,0,1
138,4,665.593,819.775,286.812,258.258,1,0,1
138,1,759.75,199.32,181.453,463.077,1,0,1
139,2,828.722,93.0769,233.922,463.623,1,0,1
139,3,449.368,215.486,261.948,610.892,1,0,1
139,4,686.265,822.663,283.526,252.823,1,0,1
139,1,743.808,199.204,184.579,464.425,1,0,1
140,2,814.991,91.7389,223.841,463.03,1,0,1
140,3,452.48,214.011,260.689,624.988,1,0,1
140,4,697.193,825.993,285.627,250.411,1,0,1
140,1,731.821,199.511,199.447,462.534,1,0,1
141,2,778.909,88.8071,192.801,417.967,1,0,1
141,3,465.679,215.929,283.054,600.312,1,0,1
141,4,718.431,829.01,292.447,247.499,1,0,1
141,1,705.172,201.55,224.181,459.814,1,0,1
142,2,741.572,87.0405,185.201,417.954,1,0,1
142,3,474.043,217.185,280.23,596.207,1,0,1
142,4,735.14,829.468,290.223,248.123,1,0,1
142,1,691.32,195.167,224.429,461.116,1,0,1
143,2,755.479,87.899,157.514,426.93,1,0,1
143,3,479.974,219.04,300.094,594.205,1,0,1
143,4,754.422,829.053,281.323,247.518,1,0,1
143,1,690.348,195.8,225.328,464.879,1,0,1
144,3,493.466,221.474,318.711,593.901,1,0,1
144,4,767.503,828.998,292.254,248.929,1,0,1
144,1,685.956,186.945,210.249,460.053,1,0,1
145,3,500.453,220.496,301.045,596.134,1,0,1
145,4,773.496,827.191,297.703,252.647,1,0,1
145,1,676.265,185.123,208.024,456.394,1,0,1
146,3,507.135,221.092,303.608,594.857,1,0,1
146,4,781.091,822.743,301.413,258.638,1,0,1
146,1,672.088,189.727,199.658,444.309,1,0,1
147,3,513.564,222.585,295.218,594.73,1,0,1
147,4,784.528,819.238,305.294,262.559,1,0,1
147,1,639.894,187.37,217.929,440.408,1,0,1
148,3,536.111,202.965,281.115,609.564,1,0,1
148,4,794.521,802.518,305.655,278.537,1,0,1
148,1,655.486,195.838,176.452,431.749,1,0,1
149,3,540.012,203.972,284.561,613.077,1,0,1
149,4,799.854,794.607,306.132,287.453,1,0,1
149,1,650.95,98.7274,200.503,525.222,1,0,1
150,3,549.082,208.841,279.392,595.62,1,0,1
150,4,573.765,780.095,542.564,293.417,1,0,1
151,3,549.851,125.262,282.588,669.442,1,0,1
151,4,591.12,765.669,522.555,309.383,1,0,1
152,3,536.432,113.45,298.087,677.901,1,0,1
152,4,589.508,755.688,525.876,317.509,1,0,1
153,3,535.919,145.525,297.205,644.519,1,0,1
153,4,604.969,744.99,513.085,328.439,1,0,1
154,3,596.308,216.12,252.13,577.451,1,0,1
154,4,623.911,732.69,495.37,339.721,1,0,1
155,3,624.063,218.627,230.518,574.262,1,0,1
155,4,622.84,725.668,494.234,347.395,1,0,1
156,3,632.706,218.595,204.521,587.796,1,0,1
156,4,627.505,720.865,489.855,354.072,1,0,1
157,3,644.193,218.065,208.086,573.521,1,0,1
157,4,611.269,717.897,499.541,357.159,1,0,1
158,3,647.776,217.041,206.24,571.253,1,0,1
158,4,618.792,717.865,488.607,357.153,1,0,1
158,5,461.995,133.45,136.261,398.55,1,0,1
158,6,556.724,218.087,130.551,395.625,1,0,1
159,3,648.161,215.165,227.68,576.423,1,0,1
159,4,616.09,720.497,487.544,354.867,1,0,1
159,5,430.317,135.348,158.785,424.41,1,0,1
159,6,546.818,221.526,140.334,382.73,1,0,1
160,3,658.277,213.982,212.975,577.582,1,0,1
160,4,649.749,720.687,447.324,354.697,1,0,1
160,5,419.548,139.263,159.177,446.17,1,0,1
160,6,546.107,227.392,140.323,374.927,1,0,1
161,3,668.765,211.062,235.167,579.007,1,0,1
161,4,720.116,709.077,374.98,366.301,1,0,1
161,5,392.528,148.13,168.152,450.028,1,0,1
161,6,526.605,229.845,154.066,397.923,1,0,1
162,3,675.802,211.813,256.894,578.692,1,0,1
162,4,731.489,702.163,360.582,373.573,1,0,1
162,5,379.434,148.29,172.421,453.184,1,0,1
162,6,518.524,233.293,149.22,430.171,1,0,1
163,3,682.698,211.392,268.973,578.268,1,0,1
163,4,734.614,686.819,357.424,388.22,1,0,1
163,5,370.136,155.842,173.411,446.299,1,0,1
163,6,513.741,234.36,152.796,438.962,1,0,1
164,3,691.803,209.195,303.474,582.578,1,0,1
164,4,736.622,663.656,366.005,409.167,1,0,1
164,5,332.504,165.325,199.065,429.078,1,0,1
164,6,496.081,243.325,172.582,465.229,1,0,1
165,3,695.726,209.603,301.148,581.782,1,0,1
165,4,738.914,652.319,370.758,420.356,1,0,1
165,5,315.663,169.888,209.28,406.753,1,0,1
165,6,483.508,247.516,191.142,471.044,1,0,1
166,3,699.807,209.682,283.287,581.634,1,0,1
166,4,739.143,638.51,373.487,434.936,1,0,1
166,5,299.792,175.555,209.538,401.887,1,0,1
166,6,471.5,252.978,197.855,472.819,1,0,1
167,3,703.748,206.797,300.404,583.068,1,0,1
167,4,741.548,627.869,385.877,445.648,1,0,1
167,5,274.49,182.817,222.032,383.612,1,0,1
167,6,457.968,260.781,194.39,473.364,1,0,1
168,3,703.02,206.429,320.946,584.97,1,0,1
168,4,742.432,621.425,389.503,451.001,1,0,1
168,5,264.386,189.992,224.505,383.491,1,0,1
168,6,430.629,260.05,187.527,475.466,1,0,1
169,3,704.697,200.687,324.077,592.289,1,0,1
169,4,741.624,615.921,399.706,457.508,1,0,1
169,5,254.657,194.954,223.882,406.289,1,0,1
169,6,407.312,267.746,202.04,468.342,1,0,1
170,3,717.975,198.166,323.4,591.277,1,0,1
170,4,744.236,611.803,399.17,461.356,1,0,1
170,5,244.41,204.801,232.069,440.254,1,0,1
170,6,432.333,268.568,173.268,464.212,1,0,1
171,3,762.549,192.717,293.523,484.735,1,0,1
171,4,746.934,604.122,398.173,469.363,1,0,1
171,5,223.211,224.533,234.461,562.878,1,0,1
171,6,406.43,276.051,188.292,454.686,1,0,1
172,3,786.957,189.04,285.28,458.343,1,0,1
172,4,747.604,602.296,399.856,471.213,1,0,1
172,5,213.799,233.737,242.384,783.509,1,0,1
172,6,396.377,281.529,242.134,454.223,1,0,1
173,3,803.925,187.677,280.048,452.127,1,0,1
173,4,747.673,600.217,399.779,474.009,1,0,1
173,5,205.251,238.636,249.976,588.805,1,0,1
173,6,414.901,281.341,196.301,450.798,1,0,1
174,3,844.653,187.686,264.481,464.167,1,0,1
174,4,747.178,596.192,407.903,477.717,1,0,1
174,5,201.938,255.64,240.199,734.614,1,0,1
174,6,399.307,286.054,196.666,462.582,1,0,1
175,3,856.053,187.733,266.758,473.897,1,0,1
175,4,747.635,595.632,408.879,478.601,1,0,1
175,5,201.067,262.742,227.533,733.018,1,0,1
175,6,390.613,290.66,202.728,476.414,1,0,1
176,3,869.926,188.469,263.467,472.908,1,0,1
176,4,745.764,596.063,414.021,477.833,1,0,1
176,5,218.765,259.492,215.462,624.816,1,0,1
176,6,381.554,293.384,215.043,499.448,1,0,1
177,3,894.508,190.688,261.212,460.991,1,0,1
177,4,752.056,592.148,405.79,481.358,1,0,1
177,5,206.575,279.193,212.624,370.535,1,0,1
177,6,373.092,304.404,224.793,487.432,1,0,1
178,3,906.886,196.248,261.815,446.437,1,0,1
178,4,756.159,595.144,405.041,479.427,1,0,1
178,5,207.392,282.841,197.701,370.356,1,0,1
178,6,369.782,312.659,228.29,466.328,1,0,1
178,8,277.458,611.575,377.085,463.05,1,0,1
179,3,914.007,198.34,262.451,436.388,1,0,1
179,4,761,591.449,400.071,482.84,1,0,1
179,5,202.648,283.885,195.502,376.918,1,0,1
179,6,364.788,318.884,232.481,450.324,1,0,1
179,8,281.661,607.573,363.675,469.911,1,0,1
180,3,931.068,206.136,263.276,423.45,1,0,1
180,4,768.741,590.08,391.934,483.808,1,0,1
180,5,191.592,286.706,196.666,401.093,1,0,1
180,6,356.108,325.562,227.827,423.711,1,0,1
180,8,286.978,593.557,359.875,445.902,1,0,1
181,3,943.612,210.516,257.19,419.345,1,0,1
181,4,769.171,589.703,389.958,484.522,1,0,1
181,5,185.7,293.316,200.828,576.377,1,0,1
181,6,350.507,330.672,223.395,408.472,1,0,1
181,8,291.101,587.33,353.627,453.7,1,0,1
182,3,952.481,215.315,257.174,414.346,1,0,1
182,4,773.418,587.195,386.979,486.7,1,0,1
182,5,177.877,294.351,205.792,520.254,1,0,1
182,6,343.611,334.429,226.596,406.754,1,0,1
182,8,295.947,582.888,351.894,463.232,1,0,1
183,3,961.866,219.642,254.842,420.351,1,0,1
183,4,776.125,588.134,384.797,486.094,1,0,1
183,5,180.714,299.056,197.929,583.943,1,0,1
183,6,339.397,338.681,218.868,391.505,1,0,1
183,8,304.656,575.59,342.875,468.127,1,0,1
184,3,979.891,229.176,243.897,419.428,1,0,1
184,4,786.438,584.279,378.713,489.616,1,0,1
184,5,166.551,312.516,197.807,527.658,1,0,1
